seq,secs,nsecs,x,y,z,w,av_x,av_y,av_z,la_x,la_y,la_z,time
3400,1614178425,337765089,0.000458874739707,0.00175548810512,-0.135946750641,0.990714490414,2.195122003555298,1.3414634466171265,1.2195122241973877,0.00341796875,0.00341796875,-1.01513671875,1614178425.337765
3401,1614178425,421765089,0.000429887324572,0.00173722207546,-0.135948717594,0.990714251995,2.1341464519500732,1.4634146690368652,1.3414634466171265,0.001953125,-0.0009765625,-0.990234375,1614178425.421765
3402,1614178425,525765089,0.000394087284803,0.00176155287772,-0.135924398899,0.990717589855,2.1341464519500732,1.402438998222351,1.097561001777649,0.01513671875,0.01171875,-1.0048828125,1614178425.5257652
3403,1614178425,629765089,0.00035251211375,0.00181457027793,-0.135934233665,0.990716159344,2.0731706619262695,1.402438998222351,1.3414634466171265,-0.0107421875,0.00244140625,-0.99755859375,1614178425.629765
3404,1614178425,733765089,0.000394083559513,0.00176256801933,-0.135936185718,0.990715920925,2.195122003555298,1.402438998222351,1.2804877758026123,0.00244140625,0.00244140625,-1.03076171875,1614178425.7337651
3405,1614178425,837765089,0.000401578843594,0.00180207565427,-0.135924965143,0.990717411041,2.2560975551605225,1.402438998222351,1.2804877758026123,0.0,-0.00048828125,-0.99365234375,1614178425.837765
3406,1614178425,921765089,0.000411248765886,0.00179168395698,-0.135921567678,0.990717887878,2.012195110321045,1.3414634466171265,1.1585365533828735,-0.00390625,0.0068359375,-1.02099609375,1614178425.921765
3407,1614178426,25765089,0.000418753363192,0.00185130257159,-0.135939329863,0.990715324879,2.2560975551605225,1.4634146690368652,1.2195122241973877,0.00146484375,0.0048828125,-1.00341796875,1614178426.0257652
3408,1614178426,129765089,0.000403249636292,0.00185500271618,-0.135914936662,0.990718662739,2.1341464519500732,1.3414634466171265,1.2804877758026123,0.00146484375,0.01318359375,-1.00830078125,1614178426.129765
3409,1614178426,233765089,0.000385945662856,0.00188225880265,-0.135922163725,0.99071764946,2.2560975551605225,1.3414634466171265,1.1585365533828735,-0.00146484375,-0.0009765625,-0.982421875,1614178426.2337651
3410,1614178426,337765089,0.000451028347015,0.00180491805077,-0.135894984007,0.990721523762,2.012195110321045,1.3414634466171265,1.1585365533828735,-0.0068359375,0.0107421875,-0.9970703125,1614178426.337765
3411,1614178426,421765089,0.000428655184805,0.0017441092059,-0.135889023542,0.990722417831,2.317073106765747,1.402438998222351,1.1585365533828735,-0.0009765625,0.00537109375,-1.005859375,1614178426.421765
3412,1614178426,525765089,0.000348698347807,0.00166731979698,-0.135880425572,0.990723788738,2.0731706619262695,1.4634146690368652,1.2195122241973877,-0.00146484375,-0.0029296875,-1.00146484375,1614178426.5257652
3413,1614178426,629765089,0.00037725828588,0.00163360219449,-0.135911330581,0.990719556808,2.2560975551605225,1.402438998222351,1.2195122241973877,0.01171875,0.00341796875,-1.0166015625,1614178426.629765
3414,1614178426,729900075,0.000307372771204,0.00169969722629,-0.135945007205,0.990714907646,2.1341464519500732,1.402438998222351,1.3414634466171265,0.00146484375,0.00048828125,-1.0,1614178426.7299001
3415,1614178426,833900075,0.000311672687531,0.00167588703334,-0.135933786631,0.990716457367,2.1341464519500732,1.402438998222351,1.2804877758026123,0.005859375,0.00830078125,-1.0107421875,1614178426.8339
3416,1614178426,917900075,0.000286694616079,0.00169019494206,-0.135938420892,0.990715801716,2.195122003555298,1.402438998222351,1.3414634466171265,-0.00244140625,-0.00244140625,-0.978515625,1614178426.9179
3417,1614178427,21900075,0.000374723225832,0.00172300357372,-0.135953441262,0.990713655949,2.1341464519500732,1.4634146690368652,1.2804877758026123,-0.00048828125,0.00390625,-1.02099609375,1614178427.0219002
3418,1614178427,125900075,0.000307573005557,0.00174549035728,-0.135947614908,0.990714430809,2.195122003555298,1.402438998222351,1.3414634466171265,0.001953125,-0.001953125,-1.00439453125,1614178427.1259
3419,1614178427,229900075,0.000219506211579,0.00171132665128,-0.1359654814,0.990712046623,2.1341464519500732,1.5243902206420898,1.2804877758026123,0.001953125,0.0009765625,-1.00830078125,1614178427.2299001
3420,1614178427,313900075,0.000304604880512,0.00172700081021,-0.135975167155,0.990710675716,2.195122003555298,1.4634146690368652,1.2804877758026123,0.00634765625,0.0009765625,-0.9951171875,1614178427.3139
3421,1614178427,417900075,0.000316649675369,0.00177471805364,-0.135992869735,0.990708172321,1.9512195587158203,1.3414634466171265,1.2195122241973877,0.0087890625,0.01171875,-1.00634765625,1614178427.4179
3422,1614178427,521900075,0.000307003036141,0.00176974385977,-0.13599486649,0.990707933903,2.2560975551605225,1.3414634466171265,1.2804877758026123,-0.00537109375,0.00146484375,-0.99267578125,1614178427.5219002
3423,1614178427,625900075,0.000328475609422,0.00176278501749,-0.136004731059,0.990706562996,2.195122003555298,1.402438998222351,1.3414634466171265,0.00341796875,0.0068359375,-1.0048828125,1614178427.6259
3424,1614178427,729900075,0.000349321402609,0.00173386093229,-0.135990858078,0.990708529949,2.317073106765747,1.4634146690368652,1.2804877758026123,0.0078125,0.001953125,-1.0205078125,1614178427.7299001
3425,1614178427,813900075,0.000314769335091,0.0016280123964,-0.136003375053,0.990706980228,2.1341464519500732,1.3414634466171265,1.2195122241973877,0.00732421875,0.0048828125,-1.00830078125,1614178427.8139
3426,1614178427,917900075,0.000286282971501,0.00160702038556,-0.135976225138,0.990710735321,2.195122003555298,1.4634146690368652,1.1585365533828735,0.00439453125,0.001953125,-0.99853515625,1614178427.9179
3427,1614178428,21900075,0.000305961817503,0.0016520973295,-0.135988757014,0.990708947182,2.195122003555298,1.402438998222351,1.1585365533828735,0.00048828125,0.001953125,-0.990234375,1614178428.0219002
3428,1614178428,125900075,0.000348503701389,0.00170177128166,-0.136017024517,0.990704953671,2.1341464519500732,1.402438998222351,1.4634146690368652,0.001953125,0.009765625,-1.0234375,1614178428.1259
3429,1614178428,229900075,0.000365732237697,0.00170924514532,-0.136003062129,0.990706861019,2.195122003555298,1.402438998222351,1.2804877758026123,-0.00048828125,0.0048828125,-1.01123046875,1614178428.2299001
3430,1614178428,313900075,0.00037763081491,0.00171266403049,-0.136010348797,0.99070584774,2.0731706619262695,1.4634146690368652,1.2195122241973877,-0.0048828125,0.005859375,-1.00732421875,1614178428.3139
3431,1614178428,417900075,0.00035457033664,0.00174759700894,-0.136022910476,0.990704059601,2.0731706619262695,1.402438998222351,1.2804877758026123,-0.00048828125,0.0009765625,-1.0009765625,1614178428.4179
3432,1614178428,521900075,0.000287854112685,0.00170913431793,-0.136027649045,0.990703523159,2.1341464519500732,1.402438998222351,1.2195122241973877,0.00537109375,0.0107421875,-0.9990234375,1614178428.5219002
3433,1614178428,625900075,0.000279779545963,0.00172900501639,-0.136053413153,0.99069994688,2.1341464519500732,1.4634146690368652,1.3414634466171265,0.00244140625,-0.0068359375,-0.994140625,1614178428.6259
3434,1614178428,729900075,0.000300718471408,0.00169070158154,-0.136058017612,0.990699410439,2.1341464519500732,1.402438998222351,1.2195122241973877,0.00341796875,-0.0009765625,-1.009765625,1614178428.7299001
3435,1614178428,813900075,0.000254166312516,0.00161645561457,-0.136044129729,0.990701436996,2.195122003555298,1.4634146690368652,1.3414634466171265,0.00439453125,-0.00048828125,-0.990234375,1614178428.8139
3436,1614178428,917900075,0.000232168473303,0.00161201599985,-0.136054009199,0.99070006609,2.195122003555298,1.402438998222351,1.2804877758026123,0.00634765625,0.0078125,-1.01513671875,1614178428.9179
3437,1614178429,21900075,0.000193630345166,0.00160486157984,-0.136058717966,0.990699470043,2.195122003555298,1.402438998222351,1.2804877758026123,0.01171875,-0.0029296875,-1.0048828125,1614178429.0219002
3438,1614178429,125900075,0.000176682136953,0.00151721108705,-0.136071205139,0.990697860718,2.195122003555298,1.4634146690368652,1.2804877758026123,0.01416015625,0.00244140625,-0.9892578125,1614178429.1259
3439,1614178429,229635898,0.000158193521202,0.00156499352306,-0.136070504785,0.990697920322,2.0731706619262695,1.402438998222351,1.2195122241973877,-0.0029296875,-0.0068359375,-0.9951171875,1614178429.229636
3440,1614178429,313635898,0.000174563378096,0.00148303061724,-0.13609354198,0.990694880486,2.2560975551605225,1.4634146690368652,1.2195122241973877,0.00732421875,0.00927734375,-1.001953125,1614178429.3136358
3441,1614178429,417635898,0.000144539400935,0.00145938899368,-0.136087626219,0.990695714951,2.1341464519500732,1.402438998222351,1.2804877758026123,0.0068359375,0.005859375,-1.01513671875,1614178429.417636
3442,1614178429,521635898,0.000135446898639,0.0014951294288,-0.136071026325,0.990697920322,2.1341464519500732,1.4634146690368652,1.2195122241973877,0.0029296875,-0.0009765625,-0.97705078125,1614178429.521636
3443,1614178429,625635898,0.000191141851246,0.00151868630201,-0.136070281267,0.990697979927,2.0731706619262695,1.402438998222351,1.3414634466171265,0.0078125,0.0009765625,-1.0205078125,1614178429.6256359
3444,1614178429,729635898,0.000135825015604,0.00155107211322,-0.136088043451,0.990695536137,2.1341464519500732,1.402438998222351,1.2804877758026123,-0.00537109375,0.0029296875,-1.013671875,1614178429.729636
3445,1614178429,813635898,0.000150355510414,0.00156259164214,-0.136068761349,0.990698158741,2.1341464519500732,1.402438998222351,1.1585365533828735,0.00732421875,0.0107421875,-1.0126953125,1614178429.8136358
3448,1614178430,125635898,0.000125219114125,0.00161837786436,-0.13609573245,0.990694344044,2.1341464519500732,1.4634146690368652,1.2195122241973877,-0.00439453125,0.00048828125,-0.9931640625,1614178430.1256359
3449,1614178430,229635898,0.000115818344057,0.00157941598445,-0.136105686426,0.990693032742,2.2560975551605225,1.2804877758026123,1.3414634466171265,0.01171875,0.005859375,-1.00830078125,1614178430.229636
3451,1614178430,417635898,0.000108572654426,0.00157837755978,-0.136125385761,0.990690350533,2.1341464519500732,1.2804877758026123,1.2195122241973877,-0.00048828125,-0.0048828125,-1.0146484375,1614178430.417636
3454,1614178430,709635898,0.000142104923725,0.00167217198759,-0.136118099093,0.990691184998,2.195122003555298,1.3414634466171265,1.3414634466171265,0.001953125,0.00439453125,-0.9951171875,1614178430.709636
3456,1614178430,917635898,0.000120460055768,0.00164182018489,-0.136121958494,0.99069070816,2.1341464519500732,1.5243902206420898,1.2195122241973877,-0.00732421875,0.0126953125,-1.0087890625,1614178430.917636
3459,1614178431,209635898,0.000107414089143,0.00167989078909,-0.136156767607,0.990685880184,2.1341464519500732,1.4634146690368652,1.2804877758026123,0.00244140625,-0.0009765625,-1.00341796875,1614178431.209636
3460,1614178431,313635898,0.00014382135123,0.00163676217198,-0.136177167296,0.990683138371,2.1341464519500732,1.3414634466171265,1.3414634466171265,-0.00390625,0.01318359375,-1.02392578125,1614178431.3136358
3462,1614178431,521635898,0.000121479853988,0.00156184937805,-0.136204704642,0.990679502487,2.195122003555298,1.402438998222351,1.2804877758026123,0.0048828125,0.005859375,-0.99853515625,1614178431.521636
3471,1614178432,418036909,0.000103035010397,0.00171517860144,-0.136146575212,0.990687191486,2.2560975551605225,1.402438998222351,1.097561001777649,-0.0048828125,0.015625,-1.01513671875,1614178432.418037
3472,1614178432,522036909,0.00015321560204,0.00172843597829,-0.136125430465,0.990690112114,2.1341464519500732,1.402438998222351,1.2804877758026123,-0.00537109375,0.01025390625,-1.00341796875,1614178432.5220368
3473,1614178432,626036909,0.000193415209651,0.0017215507105,-0.13610689342,0.990692615509,2.1341464519500732,1.3414634466171265,1.2195122241973877,0.005859375,0.00830078125,-1.01708984375,1614178432.626037
3474,1614178432,710036909,0.000157580710948,0.00172966253012,-0.136112198234,0.990691900253,2.1341464519500732,1.5243902206420898,1.3414634466171265,0.0009765625,-0.00048828125,-0.99609375,1614178432.710037
3475,1614178432,814036909,0.000120490789413,0.00169576518238,-0.136120140553,0.990690886974,2.195122003555298,1.402438998222351,1.2195122241973877,0.0029296875,0.005859375,-1.02197265625,1614178432.8140368
3476,1614178432,918036909,0.000109852291644,0.00165781378746,-0.136138692498,0.990688383579,2.195122003555298,1.3414634466171265,1.2804877758026123,-0.00390625,-0.00390625,-0.97900390625,1614178432.918037
3479,1614178433,210036909,0.000108826905489,0.0017057377845,-0.136114910245,0.99069160223,2.1341464519500732,1.402438998222351,1.2195122241973877,-0.00146484375,0.00390625,-1.0087890625,1614178433.210037
3480,1614178433,314036909,0.000130684114993,0.00177699606866,-0.136136054993,0.990688562393,2.1341464519500732,1.4634146690368652,1.2804877758026123,-0.0087890625,0.0087890625,-1.00341796875,1614178433.3140368
3481,1614178433,418036909,0.000148633494973,0.00175707601011,-0.136117488146,0.990691125393,2.1341464519500732,1.402438998222351,1.2195122241973877,-0.00146484375,0.00146484375,-0.99462890625,1614178433.418037
3482,1614178433,522036909,0.000175580382347,0.00185267161578,-0.136114835739,0.990691304207,2.195122003555298,1.4634146690368652,1.3414634466171265,0.00341796875,0.00439453125,-1.00927734375,1614178433.5220368
3483,1614178433,606036909,-0.000820285640657,-0.00636966247112,-0.13596354425,0.990693032742,1.402438998222351,2.195122003555298,2.6219513416290283,-0.1025390625,-0.19189453125,-1.005859375,1614178433.606037
3484,1614178433,710036909,-0.000101651065052,-0.0159783512354,-0.136620223522,0.990494608879,-0.18292683362960815,-0.4878048896789551,1.585365891456604,0.24658203125,-0.53125,-0.95166015625,1614178433.710037
3485,1614178433,814036909,0.00034745130688,-0.0137373814359,-0.136206120253,0.990585207939,7.804878234863281,4.207317352294922,1.8292683362960815,0.31689453125,-0.248046875,-0.60302734375,1614178433.8140368
3486,1614178433,918036909,-0.00138073321432,-0.00640337634832,-0.137785866857,0.990440368652,-8.658536911010742,0.792682945728302,2.682926893234253,0.21044921875,0.123046875,-1.3046875,1614178433.918037
3487,1614178434,22036909,-0.00208046101034,-0.00486984010786,-0.138075008988,0.990407645702,-0.3048780560493469,1.8902438879013062,0.9756097793579102,-0.04296875,0.35400390625,-1.2412109375,1614178434.0220368
3488,1614178434,106036909,-0.000735365785658,0.000960757955909,-0.136850744486,0.990590929985,13.04878044128418,-6.341463565826416,0.4878048896789551,0.095703125,-0.24267578125,-0.94873046875,1614178434.106037
3489,1614178434,210036909,0.000852646306157,0.00203497614712,-0.137443363667,0.990507185459,9.146341323852539,2.682926893234253,1.5243902206420898,-0.0654296875,-0.056640625,-0.818359375,1614178434.210037
3490,1614178434,313885980,0.00626103859395,-0.000827476382256,-0.137244835496,0.990517020226,6.5853657722473145,0.7317073345184326,3.2926828861236572,0.00341796875,-0.0458984375,-0.984375,1614178434.313886
3491,1614178434,417885980,0.0102719506249,-0.00150664523244,-0.137308090925,0.990473985672,-6.829268455505371,0.9146341681480408,1.7073171138763428,0.54296875,-0.44775390625,-1.19140625,1614178434.417886
3492,1614178434,521885980,0.00466503109783,-0.00224303919822,-0.137724816799,0.990456998348,4.02439022064209,-0.3658536672592163,0.6707317233085632,0.0703125,-0.0029296875,-1.138671875,1614178434.5218859
3493,1614178434,605885980,0.0056058159098,0.0109263211489,-0.135828346014,0.990656256676,-16.158536911010742,-1.8902438879013062,-0.9146341681480408,0.029296875,0.13232421875,-0.9150390625,1614178434.605886
3494,1614178434,709885980,0.00717879459262,0.0151352481917,-0.135566473007,0.990626633167,7.560975551605225,1.8902438879013062,0.7317073345184326,-0.0244140625,0.19189453125,-0.95703125,1614178434.709886
3495,1614178434,813885980,0.00750306248665,0.0194125864655,-0.135582476854,0.990547418594,1.402438998222351,1.1585365533828735,1.4634146690368652,0.00146484375,0.14501953125,-1.01806640625,1614178434.813886
3496,1614178434,917885980,0.00678737834096,0.0162289794534,-0.135333836079,0.99064385891,-2.7439024448394775,1.402438998222351,1.2804877758026123,0.00537109375,0.0166015625,-0.98876953125,1614178434.917886
3497,1614178435,21885980,0.00629635062069,0.0150598138571,-0.135346710682,0.990663826466,1.0365853309631348,1.4634146690368652,1.2804877758026123,-0.0029296875,-0.0087890625,-0.9873046875,1614178435.0218859
3498,1614178435,105885980,0.00589067023247,0.0143205048516,-0.135423287749,0.990666806698,2.195122003555298,1.4634146690368652,1.3414634466171265,-0.00244140625,-0.0146484375,-1.0087890625,1614178435.105886
3499,1614178435,209885980,0.00481968838722,0.00476819742471,-0.134954795241,0.990828573704,0.9146341681480408,1.585365891456604,-0.3048780560493469,-0.0869140625,-0.15185546875,-1.14892578125,1614178435.209886
3500,1614178435,313885980,0.00344807561487,-0.00555908959359,-0.135043174028,0.990818142891,2.987804889678955,-0.4878048896789551,0.8536585569381714,0.49365234375,-0.37646484375,-0.8759765625,1614178435.313886
3501,1614178435,417885980,0.00273799337447,-0.00762623175979,-0.134227618575,0.990917384624,7.804878234863281,2.012195110321045,3.9634146690368652,0.5263671875,0.05419921875,-1.1416015625,1614178435.417886
3502,1614178435,521885980,0.00192735623568,-0.00196024030447,-0.135856881738,0.990724682808,-5.97560977935791,0.9756097793579102,1.8292683362960815,-0.41943359375,0.13525390625,-1.65185546875,1614178435.5218859
3503,1614178435,605885980,0.000687683932483,-0.00428437441587,-0.135963216424,0.990704357624,3.9024391174316406,-2.0731706619262695,3.2317073345184326,-0.37646484375,0.26904296875,-1.39306640625,1614178435.605886
3504,1614178435,709885980,-0.000873189419508,0.000781001523137,-0.13577619195,0.990738868713,8.719511985778809,-7.317073345184326,0.060975611209869385,0.259765625,-0.05224609375,-1.00830078125,1614178435.709886
3505,1614178435,813885980,0.00308417901397,0.00321737118065,-0.135504245758,0.990766763687,5.0,3.7804877758026123,0.6707317233085632,0.0244140625,-0.28173828125,-0.7333984375,1614178435.813886
3506,1614178435,917885980,0.000126536004245,-0.00173378735781,-0.135991036892,0.990708529949,4.695122241973877,4.695122241973877,1.2195122241973877,0.05322265625,-0.2998046875,-0.82666015625,1614178435.917886
3507,1614178436,21885980,-0.00792769063264,-0.00608844403177,-0.134970039129,0.990799248219,-4.817073345184326,1.0365853309631348,1.8902438879013062,-0.3466796875,0.4892578125,-1.0595703125,1614178436.0218859
3508,1614178436,105885980,-0.000878009945154,-0.00260444544256,-0.13555534184,0.990765988827,7.9268293380737305,-0.7317073345184326,0.4878048896789551,-0.15576171875,0.15185546875,-1.052734375,1614178436.105886
3510,1614178436,313885980,0.00172762107104,0.014989670366,-0.133046463132,0.990994930267,6.402439117431641,1.7682926654815674,0.7317073345184326,-0.06982421875,0.173828125,-0.9150390625,1614178436.313886
3511,1614178436,417885980,0.00225163530558,0.0159418992698,-0.132977411151,0.990988314152,15.731707572937012,1.3414634466171265,1.7073171138763428,0.0029296875,-0.015625,-1.0087890625,1614178436.417886
3512,1614178436,521885980,0.00068646017462,0.00399610213935,-0.132521539927,0.991171836853,0.792682945728302,0.3048780560493469,2.5,-0.01171875,0.08642578125,-1.0595703125,1614178436.5218859
3513,1614178436,605885980,0.00302983634174,0.00367989949882,-0.132743433118,0.991138994694,7.195122241973877,1.5243902206420898,1.1585365533828735,-0.01318359375,-0.1396484375,-1.126953125,1614178436.605886
3514,1614178436,709885980,0.000482453033328,-0.003104172647,-0.132287874818,0.991206347942,2.9268293380737305,-1.0365853309631348,3.7804877758026123,0.18798828125,-0.419921875,-1.17919921875,1614178436.709886
3515,1614178436,817257925,0.00236049760133,0.000342112965882,-0.133352339268,0.99106580019,-4.512195110321045,2.682926893234253,0.6707317233085632,-0.1171875,-0.0166015625,-0.94189453125,1614178436.817258
3516,1614178436,921257925,0.00174919236451,-0.000437096692622,-0.134145647287,0.990960001945,4.329268455505371,1.7682926654815674,0.6707317233085632,0.16748046875,0.57421875,-0.95263671875,1614178436.921258
3517,1614178437,5257925,-0.00116655509919,0.00272434204817,-0.132807090878,0.991137504578,9.512195587158203,-4.329268455505371,0.9756097793579102,0.17138671875,-0.0673828125,-0.88916015625,1614178437.0052578
3518,1614178437,109257925,-0.000467692501843,-0.000534699298441,-0.131992295384,0.991250514984,1.8292683362960815,2.2560975551605225,0.060975611209869385,-0.10400390625,0.1201171875,-0.80126953125,1614178437.109258
3520,1614178437,317257925,-0.00239722430706,-0.0027089715004,-0.131876721978,0.991259515285,-2.4390244483947754,1.7682926654815674,0.7317073345184326,-0.2197265625,0.03662109375,-0.9033203125,1614178437.317258
3521,1614178437,421257925,-0.000615493394434,-0.00449355319142,-0.131899237633,0.991252779961,9.695121765136719,-0.12195122241973877,-0.6097561120986938,-0.18603515625,0.43017578125,-1.1328125,1614178437.421258
3522,1614178437,505257925,0.000983803533018,0.00782225746661,-0.130688413978,0.99139213562,-9.268292427062988,-1.8902438879013062,-6.158536911010742,0.0048828125,0.55615234375,-1.06298828125,1614178437.5052578
3523,1614178437,609257925,0.00254405289888,0.00499423779547,-0.130410835147,0.991444170475,-0.18292683362960815,0.24390244483947754,-0.8536585569381714,-0.47216796875,-0.056640625,-0.97607421875,1614178437.609258
3524,1614178437,713257925,0.00744979362935,0.00998829025775,-0.130279228091,0.991399049759,4.878048896789551,1.0365853309631348,-3.1097562313079834,0.2294921875,-0.474609375,-0.69873046875,1614178437.713258
3525,1614178437,817257925,0.00778633821756,0.00709202792495,-0.131746649742,0.991227447987,2.0731706619262695,3.7195122241973877,0.9146341681480408,0.505859375,-0.54296875,-0.86474609375,1614178437.817258
3526,1614178437,921257925,0.00746015552431,0.00605769921094,-0.131706804037,0.991242110729,2.195122003555298,2.804877996444702,2.5,0.02099609375,0.1953125,-0.92578125,1614178437.921258
3527,1614178438,5257925,0.00291987601668,0.000238817185163,-0.131106838584,0.991363942623,-9.695121765136719,4.0853657722473145,-2.4390244483947754,0.4482421875,-0.427734375,-0.8603515625,1614178438.0052578
3528,1614178438,109257925,0.00178354140371,0.00285977777094,-0.130783736706,0.991405189037,11.646341323852539,-2.865853786468506,1.5243902206420898,-0.048828125,0.15625,-1.01123046875,1614178438.109258
3529,1614178438,213257925,0.00173605419695,0.00276464596391,-0.131531104445,0.99130666256,14.085366249084473,0.792682945728302,-0.5487805008888245,-0.40478515625,0.22412109375,-1.0341796875,1614178438.213258
3530,1614178438,317257925,0.00545235909522,-0.00195901002735,-0.131359547377,0.991317868233,1.5243902206420898,5.060975551605225,0.3048780560493469,-0.16064453125,0.3974609375,-1.4052734375,1614178438.317258
3531,1614178438,421257925,0.00259466934949,0.00173966772854,-0.131841391325,0.991265892982,-1.5243902206420898,6.463414669036865,1.402438998222351,0.23388671875,0.33740234375,-1.2060546875,1614178438.421258
3532,1614178438,505257925,0.000578085891902,0.000846870243549,-0.131473049521,0.99131923914,-6.5853657722473145,3.5365853309631348,-4.146341323852539,0.4814453125,0.13232421875,-0.75537109375,1614178438.5052578
3533,1614178438,609257925,0.00298588909209,0.00580736622214,-0.131020918489,0.991358101368,12.012195587158203,-4.329268455505371,-0.3658536672592163,0.0,-0.2177734375,-0.92138671875,1614178438.609258
3534,1614178438,713257925,0.00171923171729,0.00686453282833,-0.130703598261,0.991396248341,11.890244483947754,3.0487804412841797,-2.5,-0.3544921875,-0.384765625,-0.787109375,1614178438.713258
3535,1614178438,817257925,0.000226791016757,-0.000974954105914,-0.131171301007,0.991359233856,1.2195122241973877,-0.3658536672592163,2.2560975551605225,0.0322265625,0.439453125,-1.1337890625,1614178438.817258
