seq,secs,nsecs,x,y,z,w,av_x,av_y,av_z,la_x,la_y,la_z
5399,1608126129,777078987,0.000361514277756,0.000928241759539,-0.0917634740472,0.995780348778,2.1341464519500732,1.3414634466171265,1.2195122241973877,-0.0009765625,0.0029296875,-1.01220703125
5400,1608126129,871139068,0.000360916368663,0.000939590856433,-0.0917564108968,0.995780944824,2.1341464519500732,1.402438998222351,1.2195122241973877,-0.00146484375,0.00048828125,-1.00927734375
5401,1608126129,955139068,0.000352256931365,0.000899960286915,-0.0917732268572,0.995779454708,2.1341464519500732,1.402438998222351,1.1585365533828735,-0.0068359375,-0.00390625,-1.01806640625
5402,1608126130,59139068,0.00037504080683,0.00095512252301,-0.0917740911245,0.995779335499,2.1341464519500732,1.402438998222351,1.2804877758026123,-0.00439453125,-0.00439453125,-1.0166015625
5403,1608126130,163139068,0.000411150045693,0.000957958400249,-0.0917538031936,0.995781183243,2.1341464519500732,1.3414634466171265,1.3414634466171265,0.0009765625,0.0048828125,-1.0107421875
5404,1608126130,267139068,0.000349024310708,0.000929018482566,-0.0917415097356,0.995782375336,2.195122003555298,1.2804877758026123,1.2804877758026123,-0.00048828125,0.00390625,-1.00048828125
5405,1608126130,371139068,0.000323039479554,0.000957167707384,-0.0917344689369,0.995782971382,2.1341464519500732,1.3414634466171265,1.2804877758026123,-0.0009765625,-0.00390625,-0.99755859375
5406,1608126130,455139068,0.000294653698802,0.000914302654564,-0.0917433202267,0.995782196522,2.195122003555298,1.3414634466171265,1.1585365533828735,-0.00439453125,0.00390625,-1.0146484375
5407,1608126130,559139068,0.000335880555212,0.00093946699053,-0.0917202830315,0.995784282684,2.1341464519500732,1.4634146690368652,1.2195122241973877,-0.00634765625,-0.0068359375,-1.00439453125
5408,1608126130,663139068,0.00031515583396,0.000936523079872,-0.0917159244418,0.995784699917,2.1341464519500732,1.3414634466171265,1.2804877758026123,-0.009765625,0.005859375,-1.015625
5409,1608126130,767139068,0.000301090069115,0.000882491469383,-0.091722138226,0.99578422308,2.195122003555298,1.402438998222351,1.2804877758026123,0.0,0.001953125,-0.99609375
5410,1608126130,871139068,0.000283456407487,0.000882395543158,-0.0917177945375,0.995784580708,2.0731706619262695,1.402438998222351,1.2195122241973877,-0.0087890625,-0.00732421875,-1.02099609375
5411,1608126130,955139068,0.000329943373799,0.000816868618131,-0.0916868299246,0.995787501335,2.1341464519500732,1.402438998222351,1.2195122241973877,-0.00146484375,-0.0068359375,-1.0107421875
5412,1608126131,59139068,0.000362927094102,0.000779138877988,-0.0916877388954,0.99578744173,2.1341464519500732,1.402438998222351,1.1585365533828735,-0.00537109375,-0.0009765625,-1.015625
5413,1608126131,163139068,0.000378743745387,0.000787885859609,-0.0916965976357,0.995786607265,2.0731706619262695,1.402438998222351,1.2804877758026123,0.001953125,0.00439453125,-1.00830078125
5414,1608126131,267139068,0.000330588780344,0.000796583481133,-0.0916869267821,0.995787501335,2.1341464519500732,1.402438998222351,1.3414634466171265,0.00732421875,0.00146484375,-0.99365234375
5415,1608126131,371139068,0.000364374369383,0.000775614753366,-0.0916984155774,0.995786428452,2.1341464519500732,1.402438998222351,1.3414634466171265,0.001953125,0.00830078125,-1.00341796875
5416,1608126131,455139068,0.000379634089768,0.000741550698876,-0.0916675105691,0.995789349079,2.1341464519500732,1.3414634466171265,1.2195122241973877,-0.00146484375,-0.0048828125,-1.0009765625
5417,1608126131,559139068,0.000383694656193,0.000705979764462,-0.0916630998254,0.995789766312,2.1341464519500732,1.2804877758026123,1.2195122241973877,0.0107421875,0.00439453125,-1.00439453125
5418,1608126131,663139068,0.000394067727029,0.00063996296376,-0.0916586890817,0.995790183544,2.1341464519500732,1.3414634466171265,1.2804877758026123,-0.00390625,0.00341796875,-0.99658203125
5419,1608126131,767139068,0.000142824836075,-0.00171787850559,-0.0917311832309,0.995782315731,7.804878234863281,1.4634146690368652,0.9756097793579102,-0.01708984375,-0.0908203125,-1.04736328125
5420,1608126131,851139068,-0.00161283835769,-0.0133695974946,-0.090923756361,0.995766818523,11.341464042663574,1.0365853309631348,1.1585365533828735,0.03076171875,-0.20068359375,-1.01806640625
5421,1608126131,955139068,-0.00444319099188,-0.0134576559067,-0.0913430377841,0.99571865797,-5.792683124542236,4.878048896789551,2.012195110321045,-0.244140625,-0.71923828125,-1.07568359375
5422,1608126132,59139068,-0.0041545573622,0.0133448690176,-0.0893219932914,0.995904743671,-3.1097562313079834,3.2317073345184326,-0.8536585569381714,-0.29833984375,1.0068359375,-1.033203125
5423,1608126132,163139068,-0.00192839838564,0.0202308297157,-0.0885049328208,0.995868384838,11.95121955871582,-3.5975611209869385,-3.1097562313079834,0.185546875,0.11865234375,-0.943359375
5424,1608126132,267139068,-0.00286108907312,0.0196170210838,-0.0885408297181,0.995875239372,4.0853657722473145,-1.1585365533828735,-0.7317073345184326,-0.0712890625,-0.775390625,-0.98291015625
5425,1608126132,351139068,0.00164477806538,0.0230124481022,-0.0887348875403,0.995788037777,7.865853786468506,-2.378048896789551,-0.792682945728302,-0.1005859375,-0.03759765625,-0.87353515625
5426,1608126132,458959001,-0.000634525902569,0.0193543508649,-0.0888167917728,0.995859742165,5.304878234863281,5.731707572937012,0.24390244483947754,-0.38134765625,0.36376953125,-1.06640625
5427,1608126132,562959001,0.00134718883783,0.0323784910142,-0.0885398685932,0.995545327663,3.5975611209869385,-1.7073171138763428,4.634146213531494,-0.1982421875,0.0830078125,-1.091796875
5428,1608126132,666959001,0.0118671972305,0.0447786822915,-0.0868697687984,0.995142042637,11.463415145874023,-3.1097562313079834,-4.634146213531494,0.35693359375,-0.0205078125,-0.857421875
5429,1608126132,770959001,0.00639674067497,0.0453755371273,-0.0875510126352,0.99510550499,-1.585365891456604,-3.353658676147461,-0.24390244483947754,0.16748046875,0.13330078125,-0.96484375
5430,1608126132,854959001,0.00758017972112,0.0567432492971,-0.0866661444306,0.994591236115,6.5853657722473145,-1.2195122241973877,1.097561001777649,0.142578125,-0.08642578125,-0.978515625
5431,1608126132,958959001,0.00791599415243,0.0558210164309,-0.0868968144059,0.994620680809,3.841463565826416,-0.12195122241973877,0.8536585569381714,-0.11376953125,0.1435546875,-1.03759765625
5432,1608126133,62959001,0.00841231737286,0.0550654381514,-0.0866554006934,0.994679808617,6.646341800689697,1.3414634466171265,-0.4878048896789551,-0.0029296875,0.06884765625,-1.01220703125
5433,1608126133,166959001,0.00773915369064,0.0500709414482,-0.0867320597172,0.994942486286,0.3658536672592163,1.585365891456604,1.402438998222351,0.00048828125,0.005859375,-0.9970703125
5434,1608126133,270959001,0.0076045896858,0.0365228429437,-0.0859285593033,0.995602607727,3.2926828861236572,1.585365891456604,1.5243902206420898,0.07177734375,-0.3349609375,-1.025390625
5435,1608126133,354959001,0.00685994606465,0.0345641374588,-0.0858346223831,0.99568605423,4.695122241973877,3.841463565826416,1.3414634466171265,0.00146484375,-0.45849609375,-1.029296875
5436,1608126133,458959001,0.00126361474395,0.0519999377429,-0.0857876688242,0.994954705238,-1.0365853309631348,-6.036585330963135,1.7682926654815674,0.14697265625,0.26171875,-1.20703125
5437,1608126133,562959001,-0.00143258552998,0.051766321063,-0.0856815204024,0.994975805283,-10.97560977935791,-4.5731706619262695,0.9146341681480408,0.1953125,0.0283203125,-0.9580078125
5438,1608126133,666959001,0.002172854729,0.0492675602436,-0.0856717675924,0.99510216713,-3.7804877758026123,7.317073345184326,-0.6097561120986938,-0.0009765625,0.09033203125,-1.05908203125
5439,1608126133,770959001,0.00285361520946,0.0559090338647,-0.0848302096128,0.994821548462,1.585365891456604,5.0,-0.4268292784690857,-0.55029296875,-0.1015625,-0.90625
5440,1608126133,854959001,0.00677583459765,0.0430964641273,-0.0852976739407,0.995399951935,19.63414764404297,0.18292683362960815,2.865853786468506,0.6025390625,-0.07080078125,-0.9140625
5441,1608126133,958959001,0.000434938818216,0.0530812330544,-0.0847373753786,0.994988322258,0.8536585569381714,-2.865853786468506,-0.6707317233085632,-0.51513671875,-0.06298828125,-0.91064453125
5442,1608126134,62959001,0.00143173150718,0.0612626224756,-0.0845439657569,0.994533658028,-15.42682933807373,-5.792683124542236,3.9634146690368652,-0.06005859375,0.4208984375,-1.140625
5443,1608126134,166959001,0.00405636057258,0.0586763769388,-0.0844456776977,0.994690656662,-8.536585807800293,5.304878234863281,2.1341464519500732,-0.0576171875,0.0908203125,-0.9658203125
5444,1608126134,270959001,0.00338357314467,0.0657536536455,-0.0834226608276,0.994336783886,-10.914634704589844,4.939024448394775,0.060975611209869385,-0.1767578125,0.33056640625,-0.900390625
5445,1608126134,354959001,0.00478884298354,0.0663790404797,-0.0830152928829,0.994323551655,2.6219513416290283,1.7682926654815674,2.9268293380737305,-0.021484375,0.083984375,-1.03173828125
5446,1608126134,458959001,0.00545194651932,0.0671779736876,-0.0827879458666,0.994285464287,5.54878044128418,1.585365891456604,-0.24390244483947754,0.0126953125,0.17626953125,-0.9873046875
5447,1608126134,562959001,0.00480647012591,0.0601072199643,-0.0829413384199,0.994728505611,-0.8536585569381714,1.402438998222351,0.5487805008888245,0.0009765625,0.0126953125,-1.0087890625
5448,1608126134,666959001,0.00459709204733,0.0562129579484,-0.0828261598945,0.994966745377,3.353658676147461,1.2195122241973877,1.5243902206420898,0.0,-0.01123046875,-1.0087890625
5449,1608126134,770959001,0.00435728020966,0.0526341684163,-0.0828286483884,0.995163321495,3.5975611209869385,1.402438998222351,1.2804877758026123,-0.009765625,0.00439453125,-0.98291015625
5450,1608126134,854959001,0.00409920141101,0.0496774800122,-0.0827698409557,0.995321333408,0.8536585569381714,1.2804877758026123,0.7317073345184326,0.00048828125,0.04296875,-1.015625
5451,1608126134,955143102,0.00419787596911,0.0542152039707,-0.0821017250419,0.995139360428,-2.0731706619262695,1.585365891456604,1.097561001777649,0.01953125,0.32958984375,-1.0625
5452,1608126135,59143102,0.00399404764175,0.0614027567208,-0.0815085619688,0.994771361351,-0.9146341681480408,1.9512195587158203,0.060975611209869385,-0.16015625,0.1650390625,-0.91650390625
5453,1608126135,163143102,0.00787213351578,0.0603944435716,-0.0810787081718,0.994845092297,7.378048896789551,4.146341323852539,1.7682926654815674,-0.0029296875,0.26953125,-0.94384765625
5454,1608126135,247143102,0.00505243334919,0.0505611635745,-0.0809295326471,0.995423734188,11.585366249084473,7.865853786468506,-1.0365853309631348,-0.1591796875,0.3603515625,-0.9794921875
5455,1608126135,351143102,0.00409996043891,0.0432592071593,-0.0815588384867,0.995720863342,14.02439022064209,-1.6463414430618286,-1.402438998222351,-0.51513671875,-0.01025390625,-1.1298828125
5456,1608126135,455143102,0.0036781206727,0.039389681071,-0.0811761170626,0.995914340019,6.829268455505371,-4.634146213531494,0.18292683362960815,0.2353515625,-0.3115234375,-0.75439453125
5457,1608126135,559143102,0.00123569462448,0.045585360378,-0.0800324976444,0.995748579502,-1.2195122241973877,2.0731706619262695,3.0487804412841797,0.11572265625,1.26953125,-0.85791015625
5458,1608126135,663143102,0.00548544712365,0.0416025519371,-0.0805416405201,0.995867550373,7.317073345184326,1.7073171138763428,2.1341464519500732,0.2783203125,0.28369140625,-0.96826171875
5459,1608126135,747143102,0.00538179371506,0.0360181517899,-0.0803140625358,0.996104121208,7.012195110321045,5.304878234863281,-1.6463414430618286,-0.00537109375,-0.1279296875,-1.04296875
5460,1608126135,851143102,0.000138909555972,0.0276173949242,-0.0806348845363,0.996361017227,13.658536911010742,-5.243902683258057,-1.5243902206420898,-0.41015625,1.58544921875,-1.19091796875
5461,1608126135,955143102,-0.000682889483869,0.0205670595169,-0.0814276337624,0.996466815472,14.57317066192627,-5.0,-0.24390244483947754,0.0361328125,-0.28271484375,-0.8974609375
5462,1608126136,59143102,0.00105669815093,0.0107696102932,-0.0814184471965,0.996621251106,-11.52439022064209,2.804877996444702,1.9512195587158203,-0.0263671875,-0.34716796875,-0.970703125
5463,1608126136,163143102,0.000866438262165,0.00860680639744,-0.0810910388827,0.996669173241,1.402438998222351,1.2195122241973877,1.8902438879013062,0.00244140625,-0.1728515625,-1.01220703125
5464,1608126136,247143102,0.000876339152455,0.00888612307608,-0.0813911110163,0.996642231941,3.1097562313079834,1.585365891456604,2.865853786468506,-0.00390625,0.02099609375,-1.00830078125
5465,1608126136,351143102,0.00086419750005,0.00835476629436,-0.0811317190528,0.996667981148,2.012195110321045,1.2804877758026123,1.2195122241973877,-0.00048828125,-0.0107421875,-1.01513671875
5466,1608126136,455143102,0.00128238555044,0.0149566167966,-0.0802340507507,0.996663033962,-2.1341464519500732,1.5243902206420898,3.7195122241973877,0.01708984375,0.0751953125,-1.07080078125
5467,1608126136,559143102,0.0015118457377,0.0258727446198,-0.0793391391635,0.996510744095,1.7073171138763428,2.7439024448394775,0.9756097793579102,-0.05322265625,0.1865234375,-1.08642578125
5468,1608126136,663143102,0.00216848216951,0.0290939286351,-0.0788046941161,0.996463060379,9.695121765136719,-0.12195122241973877,0.4268292784690857,0.11376953125,0.232421875,-1.0048828125
5469,1608126136,747143102,0.00735561177135,0.0325773991644,-0.0796108022332,0.996266365051,13.90243911743164,-1.8902438879013062,1.0365853309631348,0.2890625,0.3916015625,-0.86572265625
5470,1608126136,851143102,0.00462817866355,0.0231398697942,-0.0791102945805,0.996586501598,5.243902683258057,-4.5731706619262695,4.512195110321045,-0.4697265625,-0.1474609375,-0.91015625
5471,1608126136,955143102,0.00703153386712,0.0146423233673,-0.0777125582099,0.996843457222,-2.195122003555298,3.2317073345184326,2.1341464519500732,0.1376953125,-0.4755859375,-1.0205078125
5472,1608126137,59143102,0.00948887318373,0.0175180044025,-0.0768104046583,0.996846675873,-26.03658676147461,2.804877996444702,-0.3048780560493469,-0.16943359375,0.02392578125,-1.2607421875
5473,1608126137,163143102,0.00730752851814,0.0193668305874,-0.0771470069885,0.996804833412,10.12195110321045,-0.3048780560493469,0.4268292784690857,0.05517578125,-0.47900390625,-1.31494140625
5474,1608126137,247143102,0.00640496611595,0.0162376202643,-0.0778654739261,0.996811032295,7.560975551605225,-2.4390244483947754,0.6707317233085632,-0.21044921875,0.15625,-1.0244140625
5475,1608126137,351143102,0.00638330727816,0.01718332991,-0.0769132226706,0.996869266033,2.6219513416290283,0.7317073345184326,3.1097562313079834,0.185546875,-0.20068359375,-1.04833984375
5476,1608126137,470436929,0.00507342536002,0.00661767087877,-0.0762320011854,0.997055232525,3.353658676147461,4.939024448394775,12.195121765136719,0.283203125,-0.32568359375,-0.93701171875
5477,1608126137,574436929,0.0065035559237,-0.0089707467705,-0.0782519206405,0.996872067451,-1.097561001777649,1.8902438879013062,1.7682926654815674,0.03857421875,-0.18115234375,-0.9443359375
5478,1608126137,678436929,0.00594987627119,-0.00928769167513,-0.0779435038567,0.996896743774,0.9146341681480408,2.1341464519500732,1.3414634466171265,0.0,-0.140625,-1.0146484375
5479,1608126137,762436929,0.00553428661078,-0.00829987227917,-0.077536419034,0.996939599514,1.3414634466171265,1.402438998222351,0.3048780560493469,0.00048828125,0.0400390625,-1.00927734375
5480,1608126137,866436929,0.00515500549227,-0.00814221613109,-0.0777084007859,0.996929526329,2.012195110321045,1.097561001777649,0.9146341681480408,0.0087890625,-0.01123046875,-1.00830078125
5481,1608126137,970436929,0.00477395299822,-0.00743573158979,-0.0777275785804,0.996935486794,2.5,1.4634146690368652,1.2804877758026123,0.00439453125,-0.0068359375,-1.01123046875
5482,1608126138,74436929,0.00438311882317,-0.00687568634748,-0.077720105648,0.996941864491,2.317073106765747,1.402438998222351,1.1585365533828735,0.001953125,0.00048828125,-1.00244140625
5483,1608126138,158436929,0.00401542056352,-0.00633293483406,-0.0777338519692,0.996945917606,2.2560975551605225,1.402438998222351,1.2804877758026123,0.0009765625,-0.00244140625,-1.00146484375
5484,1608126138,262436929,0.0037708375603,-0.00583300087601,-0.0777188166976,0.99695110321,2.0731706619262695,1.3414634466171265,1.2195122241973877,-0.00732421875,-0.005859375,-1.009765625
5485,1608126138,366436929,0.00351342745125,-0.00539271533489,-0.0777308642864,0.996953606606,2.012195110321045,1.402438998222351,1.2804877758026123,0.00048828125,-0.001953125,-0.9970703125
5486,1608126138,470436929,0.00323426909745,-0.00506624393165,-0.0777393504977,0.996955573559,2.0731706619262695,1.3414634466171265,1.2804877758026123,0.001953125,-0.00732421875,-1.01220703125
5487,1608126138,574436929,0.00296802911907,-0.00469062011689,-0.0777322873473,0.99695879221,2.1341464519500732,1.402438998222351,1.2195122241973877,0.00341796875,0.0048828125,-1.0166015625
5488,1608126138,658436929,0.0027426853776,-0.00433198735118,-0.0777251943946,0.996961653233,2.1341464519500732,1.3414634466171265,1.2195122241973877,0.00244140625,-0.001953125,-1.00927734375
5489,1608126138,762436929,0.00255518220365,-0.00392215140164,-0.0777049735188,0.996965408325,2.1341464519500732,1.2804877758026123,1.1585365533828735,0.0,-0.00341796875,-1.0166015625
5490,1608126138,866436929,0.00236480683088,-0.00368749443442,-0.0776924714446,0.996967732906,2.1341464519500732,1.3414634466171265,1.2804877758026123,-0.0009765625,0.00537109375,-1.0087890625
5491,1608126138,970436929,0.00213504768908,-0.0034522023052,-0.0776984989643,0.996968626976,2.1341464519500732,1.402438998222351,1.3414634466171265,0.0,0.0009765625,-0.9951171875
5492,1608126139,74436929,0.00193895492703,-0.00319950096309,-0.0776966363192,0.996970057487,2.195122003555298,1.4634146690368652,1.1585365533828735,0.0,-0.00537109375,-1.001953125
5493,1608126139,158436929,0.00184458307922,-0.0029718670994,-0.0776763558388,0.996972501278,2.0731706619262695,1.2804877758026123,1.2804877758026123,-0.00830078125,-0.0029296875,-0.9970703125
5494,1608126139,262436929,0.00172351393849,-0.00276091415435,-0.077695928514,0.996971786022,2.1341464519500732,1.4634146690368652,1.2195122241973877,0.0078125,-0.0009765625,-1.0126953125
5495,1608126139,366436929,0.00155251100659,-0.00261915288866,-0.0776966959238,0.996972382069,2.0731706619262695,1.3414634466171265,1.1585365533828735,-0.00537109375,-0.0029296875,-0.99609375
5496,1608126139,470436929,0.00157330371439,-0.00246678106487,-0.0776792094111,0.996974110603,2.1341464519500732,1.3414634466171265,1.2195122241973877,0.0009765625,0.00146484375,-1.00927734375
5497,1608126139,574436929,0.00144124962389,-0.00228315591812,-0.0776774585247,0.996974885464,2.195122003555298,1.3414634466171265,1.2195122241973877,-0.009765625,0.01025390625,-1.00341796875
5498,1608126139,658436929,0.00141775421798,-0.00208413694054,-0.077702447772,0.996973395348,2.0731706619262695,1.3414634466171265,1.3414634466171265,0.0029296875,-0.0029296875,-1.00390625
5499,1608126139,762436929,0.00129282288253,-0.00192524679005,-0.0777218565345,0.996972382069,2.1341464519500732,1.402438998222351,1.2804877758026123,0.00048828125,-0.0107421875,-0.99755859375
5500,1608126139,866436929,0.00125713087618,-0.00178886204958,-0.0777148529887,0.996973216534,2.195122003555298,1.3414634466171265,1.2195122241973877,0.0029296875,-0.00048828125,-1.0048828125
5501,1608126139,955715049,0.00119251571596,-0.00167949590832,-0.0776918232441,0.996975302696,2.0731706619262695,1.3414634466171265,1.2195122241973877,0.0,0.001953125,-1.0048828125
5502,1608126140,59715049,0.00112556945533,-0.00158157665282,-0.0776980370283,0.996975064278,2.195122003555298,1.402438998222351,1.2804877758026123,-0.005859375,0.00244140625,-1.0087890625
5503,1608126140,143715049,0.00101371575147,-0.00144282449037,-0.0777068510652,0.99697470665,2.0731706619262695,1.3414634466171265,1.2804877758026123,0.00244140625,0.0009765625,-0.99853515625
5504,1608126140,247715049,0.000884877517819,-0.00131972134113,-0.0777103453875,0.99697470665,2.1341464519500732,1.402438998222351,1.2195122241973877,-0.005859375,-0.00732421875,-0.9970703125
5505,1608126140,351715049,0.000875147990882,-0.0012361491099,-0.0776661485434,0.996978282928,2.012195110321045,1.4634146690368652,1.1585365533828735,0.00048828125,-0.0009765625,-1.00439453125
5506,1608126140,455715049,0.000761842355132,-0.00109254103154,-0.0776803120971,0.996977448463,2.1341464519500732,1.3414634466171265,1.2804877758026123,0.0068359375,-0.0009765625,-1.015625
5507,1608126140,559715049,0.000720852985978,-0.00102473888546,-0.0776785984635,0.996977686882,2.1341464519500732,1.402438998222351,1.3414634466171265,0.0048828125,0.009765625,-1.00244140625
5508,1608126140,643715049,0.000681895762682,-0.000931540504098,-0.0777007564902,0.996976077557,2.195122003555298,1.402438998222351,1.3414634466171265,-0.00927734375,-0.00341796875,-1.01708984375
5509,1608126140,747715049,0.000619076192379,-0.000822545029223,-0.0776883810759,0.99697715044,2.012195110321045,1.402438998222351,1.2195122241973877,0.0029296875,-0.0029296875,-1.00146484375
5510,1608126140,851715049,0.000584691762924,-0.00076116528362,-0.0777051746845,0.996975898743,2.0731706619262695,1.402438998222351,1.2804877758026123,-0.001953125,-0.00048828125,-1.005859375
5511,1608126140,955715049,0.000557768158615,-0.000674637965858,-0.077695466578,0.996976733208,2.1341464519500732,1.3414634466171265,1.2804877758026123,-0.00048828125,-0.0048828125,-1.0146484375
5512,1608126141,59715049,0.000531272962689,-0.000696772709489,-0.0776963084936,0.996976673603,2.2560975551605225,1.3414634466171265,1.2195122241973877,0.00537109375,-0.00439453125,-0.99853515625
5513,1608126141,143715049,0.000445296056569,-0.000667676329613,-0.0776865333319,0.996977508068,2.0731706619262695,1.402438998222351,1.2195122241973877,-0.00537109375,-0.0078125,-1.00341796875
5514,1608126141,247715049,0.000360340811312,-0.000606610439718,-0.0776874125004,0.996977508068,2.1341464519500732,1.2804877758026123,1.2804877758026123,0.00927734375,0.0,-1.0166015625
5515,1608126141,351715049,0.000317078083754,-0.0006198650226,-0.0776750221848,0.996978461742,2.0731706619262695,1.3414634466171265,1.3414634466171265,-0.00146484375,-0.00634765625,-0.99853515625
